Demanda
81.709
87.493
83.948
87.138
87.932
85.064
106.26
88.535
84.586
78.155
77.277
81.989
82.985
78.159
103.88
74.613
82.939
77.12
72.051
73.22
73.816
78.462
77.169
101.0
77.167
70.491
68.9
62.507
100.27
62.18
58.503
62.102
60.974
58.903
65.906
89.416
69.593
63.743
63.383
53.553
53.048
61.299
138.98
49.494
54.14
50.138
50.574
49.036
47.559
47.165
46.894
46.624
43.468
78.733
54.689
78.396
51.131
49.426
52.127
50.522
44.558
57.124
79.95
98.949
45.426
45.894
57.965
46.759
45.22
42.596
42.135
52.522
75.702
40.659
45.45
42.713
65.799
50.473
42.864
43.858
79.731
51.934
46.647
40.762
70.234
43.634
53.419
45.227
71.172
74.632
48.109
79.201
46.705
40.973
44.668
66.574
49.612
44.866
44.051
47.104
47.349
45.918
48.401
45.243
49.329
51.164
45.239
45.231
44.309
39.733
74.911
46.737
76.217
41.667
40.902
49.241
42.239
43.609
43.2
42.455
45.465
43.945
46.422
72.123
48.875
43.858
49.975
49.963
48.436
44.903
43.061
46.056
45.391
74.866
108.77
47.794
47.772
74.928
38.683
43.121
71.497
42.014
42.806
43.059
48.424
42.985
42.662
43.453
44.694
41.526
41.76
42.674
48.376
133.55
46.663
43.94
46.018
45.748
54.248
69.598
43.74
75.233
54.921
52.295
41.41
44.369
69.257
50.008
44.073
52.921
44.599
44.386
47.652
47.077
42.926
43.319
39.566
48.439
45.801
48.139
43.2
49.475
42.472
67.228
49.105
72.547
44.355
72.289
46.993
49.345
48.938
47.795
40.081
44.695
46.119
45.35
94.159
41.986
47.615
48.528
39.853
43.317
42.084
40.832
50.061
45.11
76.578
46.26
47.518
43.244
41.042
40.034
66.223
40.912
70.474
40.339
70.912
44.547
41.25
41.944
42.05
74.286
40.68
50.674
44.8
76.969
39.487
124.84
39.592
47.225
51.316
40.711
41.419
49.057
46.684
50.981
44.057
44.489
42.4
49.69
46.568
74.62
40.921
39.137
44.202
44.811
74.557
39.183
72.54
39.951
39.99
100.63
39.932
47.119
55.093
44.985
83.317
51.231
72.211
43.748
70.241
45.017
46.951
40.114
40.513
56.321
50.845
74.378
43.487
43.277
38.447
73.329
47.8
59.958
40.168
42.191
38.638
45.803
40.583
45.601
44.029
42.654
50.169
70.309
44.245
45.509
42.638
71.234
49.205
71.554
46.318
71.71
130.88
44.175
39.655
49.44
46.119
70.539
43.624
71.087
39.536
44.58
123.19
41.175
41.41
74.204
40.028
42.844
41.989
57.431
50.905
52.721
64.38
61.129
52.767
49.221
48.186
51.436
44.102
44.688
80.156
45.6
52.508
98.371
42.609
46.538
50.521
44.461
44.551
43.485
51.175
47.592
44.492
68.506
103.27
44.545
47.769
51.247
49.4
43.333
45.82
75.356
52.611
55.653
45.91
46.325
44.403
51.372
47.623
45.419
41.781
52.197
56.382
74.915
71.027
68.449
67.405
69.746
76.356
83.421
100.98
74.606
79.122
80.225
77.499
72.033
76.003
151.22
81.36
70.11
67.816
69.07
72.886
70.7
70.755
69.369
73.445
74.076
160.84
74.294
78.518
79.231
82.345
79.218
78.306
82.812
79.065
111.72
78.044
85.593
84.849
79.405
73.48
85.278
83.85
79.291
87.052
90.562
79.913
79.46
82.951
92.082
88.21
102.84
112.35
91.32
125.54
93.645
120.74
89.204
93.116
88.089
84.422
85.93
94.293
114.31
94.515
98.117
102.39
94.774
96.477
99.554
131.7
102.02
98.925
121.48
97.882
107.34
105.28
100.79
104.42
109.28
101.3
106.79
105.72
107.66
110.93
106.39
107.63
140.0
112.69
139.87
112.22
113.17
122.23
114.1
113.83
106.44
112.54
103.93
109.41
103.24
104.83
103.88
198.77
106.15
133.98
112.06
118.98
109.18
105.67
111.51
106.42
115.47
109.39
109.12
106.9
107.87
115.53
132.04
120.08
114.65
111.2
121.94
108.09
117.79
104.29
135.94
148.36
112.95
115.44
116.52
106.6
113.21
113.98
107.36
105.8
116.67
107.4
103.67
104.75
107.22
108.28
112.64
103.22
151.49
113.08
115.15
108.78
114.11
115.9
114.2
133.64
200.43
116.76
117.65
123.64
121.25
113.86
138.39
115.08
147.44
109.11
135.74
128.26
106.47
103.31
112.98
106.69
188.12
108.49
104.03
190.78
186.44
183.42
186.35
191.12
186.38
190.03
161.92
183.82
185.5
137.98
146.71
182.68
127.67
188.79
109.37
133.43
130.92
128.24
134.03
134.6
101.17
109.34
94.726
160.44
132.87
122.36
124.49
124.02
122.45
122.94
104.27
120.53
94.06
120.17
116.16
128.76
87.844
91.125
118.27
116.97
177.77
117.04
122.34
91.066
118.32
119.43
113.83
113.18
113.63
83.387
113.97
84.048
110.88
83.094
107.16
75.541
85.189
74.424
105.16
75.514
105.53
107.73
99.227
75.313
75.925
77.943
106.88
74.066
76.822
72.574
77.939
79.773
82.564
76.007
77.764
113.02
94.542
73.511
71.868
70.666
78.589
102.23
77.073
77.589
68.684
72.077
84.977
79.21
73.055
78.123
83.047
79.977
118.11
76.27
83.204
77.529
75.449
116.33
71.959
108.1
80.15
83.367
86.24
107.41
117.96
111.94
109.38
93.922
116.45
108.47
113.33
158.94
87.526
83.372
158.83
109.89
80.831
80.091
113.54
79.835
83.474
159.56
113.79
114.93
98.877
91.112
81.701
97.674
85.914
85.908
85.037
112.43
113.77
138.54
86.69
84.286
87.689
94.108
136.21
88.641
100.78
91.574
92.719
88.369
122.05
122.54
117.26
175.19
94.369
93.086
100.21
95.642
95.815
116.18
90.802
79.508
84.171
115.17
86.921
110.81
112.61
113.5
107.5
75.663
79.639
82.576
79.863
89.16
111.68
82.459
107.98
76.01
85.128
80.245
74.952
81.758
85.369
110.24
107.95
112.13
111.12
108.96
78.716
110.02
107.2
111.03
117.52
78.582
76.771
112.94
113.21
177.96
116.28
90.663
114.19
110.58
87.331
86.857
83.222
81.353
84.435
161.02
79.702
79.316
81.61
76.365
77.029
78.604
109.03
106.33
101.74
163.42
81.108
75.686
71.859
157.96
72.592
80.312
103.2
106.16
107.31
102.35
110.23
110.76
64.41
152.47
71.884
75.07
73.142
99.947
75.406
99.146
99.568
74.272
96.023
72.679
91.741
59.565
94.813
92.274
56.326
53.972
57.432
58.688
59.063
139.53
54.922
84.18
53.458
56.627
80.737
89.892
85.56
54.387
59.961
56.35
136.89
83.432
54.074
57.157
55.308
55.236
62.355
54.5
50.051
57.956
136.09
83.622
81.923
82.347
63.85
56.633
51.915
54.58
84.544
53.143
59.82
70.739
90.917
86.774
52.255
58.332
47.328
140.46
82.761
52.486
60.193
51.15
52.511
58.111
52.163
57.016
146.09
53.748
93.238
82.064
47.402
59.335
47.755
48.889
50.351
50.772
60.487
81.569
80.909
79.511
49.929
51.237
54.167
81.336
57.013
48.132
52.515
53.909
79.444
78.982
80.091
49.601
60.099
48.921
51.943
56.786
51.769
138.51
50.21
83.523
90.956
55.277
135.9
86.582
79.401
49.271
77.862
81.885
88.415
75.086
48.667
50.694
49.677
62.039
49.159
52.679
56.996
51.492
85.267
82.429
80.72
75.803
46.936
50.299
51.287
46.402
77.765
52.587
51.199
61.419
49.563
48.014
50.836
48.452
86.037
78.61
83.556
134.13
76.327
52.674
47.405
45.288
45.831
45.748
58.851
91.741
75.385
74.705
137.57
79.93
57.446
46.894
45.205
57.396
52.984
68.465
81.78
49.868
87.495
54.569
65.463
77.261
78.149
55.479
81.812
55.03
48.277
43.244
48.626
77.319
87.654
49.932
43.325
43.829
46.758
44.779
54.43
141.46
49.38
46.616
44.556
49.046
60.897
80.543
46.212
46.763
80.368
53.797
47.267
81.984
79.231
78.491
81.845
45.187
51.94
44.104
45.339
80.902
77.657
56.564
79.138
75.528
45.915
53.743
138.6
46.263
77.293
76.979
54.503
55.492
42.482
43.54
46.803
50.874
131.94
44.617
46.337
47.903
80.925
100.85
48.607
55.449
46.26
48.088
48.688
76.685
82.533
75.771
43.404
49.283
74.266
48.869
45.441
49.545
79.889
74.725
52.244
48.468
54.25
52.733
42.223
76.383
76.17
55.754
73.318
48.441
76.051
76.9
52.748
44.508
47.951
75.964
77.2
48.969
46.84
81.355
49.528
40.585
132.38
47.248
52.424
76.536
73.307
44.31
47.484
85.13
75.046
48.636
48.432
79.441
81.998
78.016
51.394
75.604
46.826
52.735
88.747
57.424
51.421
75.962
65.523
86.543
58.531
135.11
85.391
87.054
61.467
71.398
88.599
62.567
56.952
86.51
98.74
53.506
81.334
57.259
49.252
62.229
71.167
56.148
47.804
81.024
86.756
82.727
56.1
79.685
54.16
56.41
52.543
85.442
87.571
81.856
58.364
53.42
85.497
84.629
63.287
58.528
60.015
99.345
67.944
91.796
96.724
97.471
156.05
69.434
101.3
102.11
89.377
76.714
97.66
107.34
74.079
70.078
76.582
100.61
108.59
79.353
81.53
110.9
75.088
69.449
74.813
77.239
82.771
106.56
78.589
80.965
112.92
114.19
82.447
89.05
85.371
88.499
164.65
80.441
83.036
87.994
93.512
113.39
82.263
100.59
88.019
89.875
85.918
127.53
120.55
90.778
98.202
98.758
98.117
97.776
98.779
177.23
138.39
139.93
133.91
129.12
179.53
111.31
105.39
123.9
128.95
140.1
109.28
118.02
100.42
98.927
118.22
102.3
103.26
107.03
113.09
109.97
147.58
118.99
146.67
139.42
145.82
120.23
116.22
135.78
122.38
108.33
116.41
112.22
114.22
110.47
110.26
187.09
113.68
112.22
112.46
103.49
165.52
140.8
142.18
142.53
138.85
123.05
138.62
139.13
144.69
106.75
125.52
105.3
102.44
134.22
110.2
143.31
105.64
109.3
116.93
117.18
190.8
113.76
101.73
110.43
111.07
162.17
140.4
136.07
139.75
191.94
118.15
113.97
113.13
107.66
113.9
112.54
113.3
112.74
111.88
115.55
119.37
124.76
132.67
143.26
192.75
115.99
113.78
111.7
111.4
139.73
149.84
146.22
134.63
124.57
120.9
146.94
150.31
140.8
123.38
157.06
125.57
167.61
122.49
126.06
123.26
127.39
131.83
120.42
114.43
113.92
110.39
137.79
147.82
143.56
147.39
153.09
212.42
146.2
148.81
144.51
144.49
163.65
151.48
153.83
147.07
112.42
121.39
126.61
154.35
131.57
124.79
124.11
118.26
126.46
115.78
108.32
136.25
143.25
134.22
142.76
147.78
140.14
111.49
117.43
107.54
107.47
107.11
110.37
108.0
103.81
131.63
134.3
132.93
128.22
118.53
97.881
97.121
89.439
130.58
124.36
115.71
88.506
130.12
85.665
93.984
174.28
93.14
91.809
95.641
91.94
177.39
119.63
115.9
120.16
115.46
85.445
119.31
83.999
80.24
78.217
107.53
88.179
160.69
143.29
75.45
84.539
92.587
83.966
132.18
158.58
167.2
162.56
78.825
77.167
82.664
74.422
109.37
94.628
75.156
85.004
98.092
166.48
84.852
161.46
138.67
90.44
112.3
90.643
97.664
88.78
88.275
91.146
103.93
96.895
100.05
96.935
92.299
94.638
97.915
179.1
83.063
82.83
99.143
103.11
85.457
88.532
88.46
85.918
92.922
88.532
87.23
93.582
94.186
91.562
115.79
89.4
93.785
96.352
94.067
94.751
87.458
100.18
89.816
87.01
104.21
92.972
116.45
88.275
94.064
96.222
130.99
91.557
96.41
90.89
98.372
177.18
176.62
177.23
178.75
174.46
181.42
171.58
175.45
171.26
176.11
177.28
195.45
184.8
182.5
176.98
182.26
183.15
149.27
148.42
179.84
145.08
92.103
91.663
106.11
124.84
119.66
97.057
94.181
90.438
163.96
88.308
119.97
92.704
93.722
94.661
123.52
122.84
95.412
97.819
125.63
104.86
102.63
96.59
101.35
96.647
93.631
120.17
121.22
95.17
93.141
101.83
93.14
119.92
123.49
121.42
126.23
128.56
94.978
98.146
91.714
98.741
97.052
174.18
88.458
96.422
90.085
140.53
86.482
95.856
91.254
97.53
175.52
83.857
91.331
83.629
93.152
125.59
163.28
88.7
81.513
114.17
114.93
80.983
107.44
110.27
81.487
86.039
76.172
76.194
76.853
73.194
112.14
154.23
82.866
107.47
70.157
84.993
75.063
72.725
77.478
64.575
62.634
68.28
95.781
99.544
58.096
60.83
62.733
55.955
57.174
82.244
105.93
52.446
87.627
89.61
53.433
82.274
62.562
58.406
56.846
56.954
87.042
61.702
86.89
81.13
53.578
85.2
60.544
84.284
54.245
54.201
85.387
90.483
84.879
61.916
50.048
53.262
85.215
50.934
52.883
83.283
109.76
81.313
80.095
80.394
66.576
57.242
53.239
53.921
53.028
89.779
51.807
50.168
51.516
54.94
84.755
51.695
82.76
85.477
81.62
56.453
53.102
77.265
52.404
50.428
86.609
84.626
78.892
86.604
56.059
54.045
56.496
55.18
53.286
58.108
53.508
62.493
56.865
55.914
51.804
79.261
91.785
55.034
83.442
50.56
50.673
64.373
109.08
84.353
52.756
51.525
86.393
86.92
54.996
83.4
77.165
53.834
86.075
54.246
90.076
54.537
53.356
61.773
57.664
60.637
107.82
52.881
87.755
82.464
85.952
54.898
86.922
93.376
56.395
56.053
55.249
84.191
62.121
50.982
59.526
59.238
137.7
118.27
68.936
55.23
58.211
57.852
94.696
55.523
85.894
93.701
86.084
57.951
84.472
83.92
60.237
138.94
59.42
63.061
52.368
54.442
73.101
88.6
60.87
53.378
84.354
64.203
57.408
61.226
50.629
53.954
60.737
87.318
80.404
53.462
87.71
58.496
84.967
55.552
60.39
56.388
94.391
55.973
53.183
56.322
83.787
82.002
84.676
85.574
59.458
51.443
52.714
62.513
55.865
54.603
78.795
106.66
94.279
86.543
58.101
55.079
53.267
64.1
55.892
56.884
85.924
66.265
93.371
90.805
86.162
51.511
55.279
58.264
53.791
54.577
59.28
56.656
85.755
60.273
52.912
90.437
83.718
56.827
59.002
83.323
88.417
53.895
55.188
66.179
92.075
56.413
56.534
71.43
87.052
82.606
50.82
51.952
85.39
87.812
61.448
56.093
60.706
83.303
89.554
91.611
83.096
85.646
83.953
55.273
59.4
55.16
61.032
139.99
51.965
63.451
84.148
84.064
136.54
48.96
59.738
52.148
135.02
56.265
81.2
91.938
85.007
52.718
61.251
54.231
56.969
61.477
82.992
52.604
54.902
60.157
63.213
83.833
60.594
87.802
90.919
64.537
90.015
86.904
89.634
58.844
58.803
55.694
56.691
59.771
57.929
84.972
56.61
59.22
62.748
61.835
90.865
118.37
89.62
91.299
94.553
88.2
78.257
58.245
59.718
67.681
66.002
144.96
58.568
53.004
92.489
89.545
59.732
63.545
86.249
60.19
59.687
138.87
63.494
54.225
61.625
58.96
89.617
146.48
56.902
70.557
91.59
88.361
75.02
56.777
91.798
66.012
65.679
67.199
69.32
80.449
79.171
106.01
72.355
83.71
85.314
81.469
78.182
92.114
83.207
81.57
77.447
74.527
75.588
113.99
75.34
106.68
109.06
78.207
108.57
109.72
79.397
75.547
81.324
122.58
84.744
113.95
116.33
86.948
91.541
82.958
103.36
103.97
81.62
121.01
110.22
111.03
107.55
81.708
82.967
110.55
114.88
118.94
88.32
90.829
93.169
121.45
100.35
92.261
93.309
88.448
124.85
103.55
102.46
106.5
105.46
180.97
104.55
105.05
133.53
138.57
93.928
94.231
127.09
111.68
109.76
181.38
140.92
100.14
109.09
118.02
182.33
104.07
107.75
104.9
103.3
133.64
122.87
141.35
135.06
136.28
140.3
132.53
104.42
95.21
98.937
137.59
129.09
167.93
102.21
104.57
120.52
136.56
133.74
130.41
139.85
146.49
110.83
101.4
137.18
100.54
110.38
111.02
186.19
111.81
114.18
108.98
115.84
172.22
108.35
100.41
104.0
112.23
190.05
109.11
116.28
137.1
136.74
159.05
131.7
137.33
137.65
139.1
134.48
141.41
141.98
116.29
139.0
168.1
141.71
138.56
106.54
109.07
112.63
104.75
108.76
110.59
112.0
132.84
110.74
116.77
128.48
138.81
140.64
105.51
106.91
133.6
134.81
133.52
136.6
132.96
143.57
105.99
145.75
114.99
105.43
111.46
116.16
94.791
100.52
101.59
115.12
109.47
180.81
124.91
101.07
106.5
146.11
120.86
123.23
135.16
93.103
101.45
104.84
107.25
110.83
98.551
99.042
106.01
96.786
108.25
96.498
123.69
129.1
130.01
124.67
130.08
124.91
123.47
137.53
95.607
136.63
106.36
128.27
150.63
128.06
95.637
129.72
123.46
170.25
102.89
177.17
116.51
115.9
172.6
109.98
114.54
112.68
126.14
112.57
82.975
123.49
125.48
103.0
136.15
112.16
117.67
121.29
80.422
111.37
120.7
112.27
175.34
118.27
174.45
109.27
79.105
99.413
83.792
107.86
84.278
118.07
115.93
85.737
113.04
164.43
111.49
111.88
115.81
123.63
79.221
83.502
112.25
80.887
74.386
84.232
82.157
75.632
79.125
75.321
88.055
78.623
75.259
76.307
87.054
81.975
77.563
71.515
106.0
74.012
75.648
85.039
105.1
126.07
75.933
79.506
75.785
72.533
81.504
84.052
74.945
74.855
70.095
76.623
109.34
73.091
72.6
70.307
100.27
164.26
159.05
163.41
118.29
104.98
109.21
119.36
74.688
86.835
113.87
75.961
75.388
83.489
84.899
86.636
82.321
88.482
82.603
96.986
122.93
127.39
108.34
110.25
82.768
89.67
106.68
84.106
90.806
90.48
90.384
80.876
89.223
88.314
84.459
80.929
87.709
81.723
86.073
95.523
87.251
87.507
91.307
88.338
80.146
78.708
80.065
89.308
79.602
90.921
85.397
177.81
118.7
126.33
85.012
136.9
82.844
88.867
89.613
82.255
81.941
84.418
86.179
83.794
84.509
82.297
81.218
90.261
82.938
79.98
84.994
78.784
79.677
77.331
74.151
81.59
84.538
90.265
83.662
72.21
71.164
82.246
78.239
78.55
82.042
76.522
79.991
82.854
75.099
78.861
77.647
77.919
81.594
78.047
77.458
76.908
81.707
82.336
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
100.45
71.431
89.014
68.261
70.888
68.488
69.586
75.121
66.259
75.281
74.336
73.684
75.889
73.36
75.39
75.922
100.23
69.865
71.319
70.06
71.495
64.945
96.685
68.118
69.423
74.709
70.129
69.993
99.962
99.442
72.678
103.09
71.117
73.012
73.477
72.056
101.08
75.215
101.37
68.828
65.982
71.207
73.462
70.604
71.202
85.116
75.988
88.431
67.48
66.681
69.367
108.88
69.73
70.94
72.001
102.09
77.894
69.133
96.15
69.086
65.725
96.379
62.842
57.51
91.335
58.994
61.77
91.673
58.666
56.094
56.456
57.693
60.639
55.57
55.171
84.265
57.248
85.866
51.925
85.587
54.48
58.965
59.794
56.183
88.319
57.604
57.609
56.955
59.336
54.308
54.605
49.929
50.38
""
""
77.87
49.081
53.925
64.706
60.301
53.251
53.593
57.182
55.825
82.586
52.6
51.845
51.533
54.307
52.04
51.158
51.857
81.202
56.475
52.523
51.763
51.166
61.86
57.362
54.678
49.56
51.437
58.417
59.684
53.649
105.48
53.81
56.229
61.234
48.774
49.609
56.037
52.052
54.178
52.411
56.81
57.202
53.465
54.236
52.503
52.055
86.085
83.632
63.808
81.837
52.221
50.759
""
""
""
49.353
50.089
47.854
52.528
84.52
50.739
52.333
52.322
50.798
53.594
52.281
53.255
56.804
54.612
90.106
55.699
56.864
59.318
59.178
89.272
57.305
55.187
56.267
53.295
87.706
52.86
52.304
51.143
52.274
57.18
53.237
49.78
50.148
81.55
57.321
51.73
49.101
52.025
81.733
57.306
53.2
52.413
53.064
51.876
53.731
129.32
52.574
84.252
48.911
52.511
49.042
49.339
51.845
49.972
72.917
53.16
51.004
47.727
48.481
55.09
81.157
58.333
78.346
48.635
56.851
52.098
48.614
46.477
48.729
53.735
51.018
53.597
50.131
51.534
59.01
53.521
51.575
49.066
51.847
""
50.588
49.544
50.989
56.946
53.851
49.487
44.292
44.925
75.667
51.109
52.246
48.28
49.764
82.693
58.216
53.831
53.58
52.87
48.293
111.64
52.998
52.22
53.833
48.24
57.049
51.61
48.346
60.183
48.836
52.119
48.742
49.999
47.814
50.325
54.767
50.476
51.365
51.216
52.953
51.471
78.032
49.132
49.733
55.8
50.79
53.634
52.518
78.886
54.974
55.633
52.267
49.742
53.178
85.135
54.771
87.269
51.752
53.838
58.668
53.447
48.798
49.361
42.222
52.104
46.334
49.232
47.075
76.226
53.419
50.916
133.48
52.681
53.365
56.367
77.907
51.372
49.969
79.257
54.817
50.64
82.653
49.375
58.049
57.593
81.475
52.929
45.04
48.306
53.408
49.444
47.677
55.362
55.136
51.968
47.877
48.483
50.587
80.192
46.247
49.035
51.192
50.463
84.046
102.22
44.341
46.598
48.827
74.695
41.792
46.554
50.461
48.805
51.961
44.137
44.408
44.826
48.053
51.432
47.385
128.03
44.762
75.005
54.05
""
""
""
48.855
49.547
46.056
73.677
45.747
52.062
53.23
50.691
49.503
52.763
47.591
53.68
45.69
45.347
52.654
48.221
51.586
50.876
51.487
53.677
48.236
51.427
50.625
78.985
49.225
78.278
108.07
48.95
47.478
81.384
48.559
48.209
45.715
48.236
51.512
49.774
49.232
47.024
50.984
53.17
49.162
47.153
77.059
