38859.5,21,4,15
38657.083333333336,21,4,16
37497.583333333336,21,4,17
36146.333333333336,21,4,18
34741.166666666664,21,4,19
34722.666666666664,21,4,20
33434.833333333336,21,4,21
29708.75,21,4,22
27410.0,21,4,23
26324.666666666668,21,5,0
25722.5,21,5,1
24957.916666666668,21,5,2
24416.583333333332,21,5,3
23609.166666666668,21,5,4
24770.666666666668,21,5,5
26799.5,21,5,6
30679.5,21,5,7
33565.083333333336,21,5,8
34722.666666666664,21,5,9
34997.833333333336,21,5,10
34846.416666666664,21,5,11
33951.25,21,5,12
32921.083333333336,21,5,13
32433.666666666668,21,5,14
32626.083333333332,21,5,15
33718.90909090909,21,5,16
33683.916666666664,21,5,17
32875.833333333336,21,5,18
31966.833333333332,21,5,19
31728.0,21,5,20
31338.5,21,5,21
28366.666666666668,21,5,22
26570.333333333332,21,5,23
25481.0,21,6,0
24512.5,21,6,1
23708.75,21,6,2
23094.0,21,6,3
22230.75,21,6,4
22747.166666666668,21,6,5
24424.916666666668,21,6,6
26377.583333333332,21,6,7
29436.083333333332,21,6,8
32004.916666666668,21,6,9
33308.166666666664,21,6,10
33907.5,21,6,11
33184.333333333336,21,6,12
32114.25,21,6,13
31726.666666666668,21,6,14
32062.0,21,6,15
32525.75,21,6,16
32281.75,21,6,17
31830.25,21,6,18
31383.75,21,6,19
31986.333333333332,21,6,20
31549.166666666668,21,6,21
28731.083333333332,21,6,22
26681.75,21,6,23
25614.0,22,0,0
25251.833333333332,22,0,1
24726.833333333332,22,0,2
24415.916666666668,22,0,3
24070.833333333332,22,0,4
24302.916666666668,22,0,5
27308.916666666668,22,0,6
30730.0,22,0,7
33830.5,22,0,8
35624.083333333336,22,0,9
35975.083333333336,22,0,10
36158.083333333336,22,0,11
35681.0,22,0,12
35051.416666666664,22,0,13
34760.083333333336,22,0,14
35431.833333333336,22,0,15
36654.833333333336,22,0,16
36530.25,22,0,17
35283.25,22,0,18
33754.5,22,0,19
33599.833333333336,22,0,20
32825.916666666664,22,0,21
29415.25,22,0,22
27447.0,22,0,23
26277.833333333332,22,1,0
25811.5,22,1,1
25404.083333333332,22,1,2
25188.083333333332,22,1,3
25077.083333333332,22,1,4
27676.833333333332,22,1,5
33432.333333333336,22,1,6
37451.916666666664,22,1,7
39542.545454545456,22,1,8
40185.666666666664,22,1,9
40271.0,22,1,10
40351.0,22,1,11
39932.416666666664,22,1,12
39580.333333333336,22,1,13
39215.583333333336,22,1,14
39267.083333333336,22,1,15
39582.5,22,1,16
38758.416666666664,22,1,17
37335.416666666664,22,1,18
35845.25,22,1,19
35541.916666666664,22,1,20
34765.0,22,1,21
30384.25,22,1,22
28345.333333333332,22,1,23
27357.166666666668,22,2,0
26741.666666666668,22,2,1
26195.0,22,2,2
25675.75,22,2,3
25775.083333333332,22,2,4
28693.583333333332,22,2,5
34020.833333333336,22,2,6
37566.75,22,2,7
39348.25,22,2,8
39756.083333333336,22,2,9
39992.666666666664,22,2,10
40109.5,22,2,11
39671.583333333336,22,2,12
39179.666666666664,22,2,13
38922.75,22,2,14
39397.583333333336,22,2,15
39990.333333333336,22,2,16
39087.5,22,2,17
37744.083333333336,22,2,18
36169.25,22,2,19
35673.083333333336,22,2,20
34985.416666666664,22,2,21
31106.416666666668,22,2,22
28647.81818181818,22,2,23
27377.0,22,3,0
26659.75,22,3,1
26519.666666666668,22,3,2
26258.833333333332,22,3,3
26204.25,22,3,4
28124.25,22,3,5
33253.25,22,3,6
37706.25,22,3,7
39700.916666666664,22,3,8
40127.0,22,3,9
40376.25,22,3,10
40459.416666666664,22,3,11
40182.166666666664,22,3,12
39718.583333333336,22,3,13
39380.166666666664,22,3,14
39769.0,22,3,15
39945.25,22,3,16
38815.583333333336,22,3,17
37420.25,22,3,18
35907.0,22,3,19
35405.833333333336,22,3,20
35090.25,22,3,21
31313.083333333332,22,3,22
29467.25,22,3,23
27741.083333333332,22,4,0
26839.18181818182,22,4,1
26384.833333333332,22,4,2
25813.916666666668,22,4,3
25744.166666666668,22,4,4
28011.583333333332,22,4,5
32729.75,22,4,6
37264.333333333336,22,4,7
39394.916666666664,22,4,8
39904.833333333336,22,4,9
40167.5,22,4,10
40139.666666666664,22,4,11
39257.0,22,4,12
38513.75,22,4,13
38069.75,22,4,14
38105.75,22,4,15
38135.416666666664,22,4,16
36978.333333333336,22,4,17
35690.25,22,4,18
33880.25,22,4,19
33181.0,22,4,20
33132.083333333336,22,4,21
30041.916666666668,22,4,22
27883.666666666668,22,4,23
26950.916666666668,22,5,0
26183.75,22,5,1
25302.75,22,5,2
24665.833333333332,22,5,3
24041.25,22,5,4
25311.166666666668,22,5,5
27123.5,22,5,6
30585.166666666668,22,5,7
33395.583333333336,22,5,8
34481.666666666664,22,5,9
34676.5,22,5,10
34565.36363636364,22,5,11
33888.833333333336,22,5,12
32999.166666666664,22,5,13
32465.416666666668,22,5,14
32872.666666666664,22,5,15
33766.833333333336,22,5,16
33403.5,22,5,17
32363.0,22,5,18
31152.0,22,5,19
31305.583333333332,22,5,20
31033.75,22,5,21
28179.083333333332,22,5,22
26489.75,22,5,23
24839.25,22,6,0
24182.25,22,6,1
23898.5,22,6,2
23518.166666666668,22,6,3
22689.333333333332,22,6,4
23320.666666666668,22,6,5
24207.416666666668,22,6,6
26656.5,22,6,7
29674.666666666668,22,6,8
32070.166666666668,22,6,9
33571.666666666664,22,6,10
34516.75,22,6,11
34029.5,22,6,12
33336.666666666664,22,6,13
33252.454545454544,22,6,14
33964.333333333336,22,6,15
34815.5,22,6,16
34979.833333333336,22,6,17
34568.333333333336,22,6,18
34099.333333333336,22,6,19
33729.0,22,6,20
32389.916666666668,22,6,21
28491.0,22,6,22
26533.5,22,6,23
26151.333333333332,23,0,0
25599.916666666668,23,0,1
25144.583333333332,23,0,2
24772.5,23,0,3
25398.583333333332,23,0,4
28703.416666666668,23,0,5
34757.5,23,0,6
38849.833333333336,23,0,7
40506.25,23,0,8
41093.25,23,0,9
41346.0,23,0,10
41355.25,23,0,11
40869.916666666664,23,0,12
40662.75,23,0,13
40663.833333333336,23,0,14
40864.083333333336,23,0,15
41155.916666666664,23,0,16
40478.833333333336,23,0,17
38987.5,23,0,18
37485.916666666664,23,0,19
36491.5,23,0,20
34666.75,23,0,21
30517.583333333332,23,0,22
28972.583333333332,23,0,23
27481.416666666668,23,1,0
26965.416666666668,23,1,1
26628.833333333332,23,1,2
