0,1,0,0
0.0002,1,5.90143050707535e-05,0.0289131910776156
0.0004,1,0.000233389443219104,0.0568498429710577
0.0006,1,0.000519216718191502,0.0838401559162857
0.0008,1,0.000912708349251997,0.109913404269599
0.001,1,0.0014101937640366,0.135097964867613
0.0012,1,0.00200811600495905,0.159421344518649
0.0014,1,0.00270302824569009,0.18291020665212
0.0016,1,0.00349159041433916,0.205590397151734
0.0018,1,0.00437056592007031,0.227486969397471
0.002,-1,0.00533681847998451,0.248624208540608
0.0022,-1,0.00626928043305594,0.211199272880015
0.0024,-1,0.00705231392269765,0.175014441507021
0.0026,-1,0.00769088290078391,0.140031432743289
0.0028,-1,0.00818979804625911,0.106213138330581
0.003,-1,0.00855372146341806,0.0735235874892436
0.0032,-1,0.00878717123627886,0.0419279120774935
0.0034,-1,0.008894525843456,0.0113923128177767
0.0036,-1,0.00888002843780621,-0.0181159734424712
0.0038,-1,0.00874779099498857,-0.046628705467349
0.004,0.5,0.00850179833495389,-0.074176668397008
0.0042,0.5,0.00823443347786112,-0.057419916953509
0.0044,0.5,0.00803395829977944,-0.0412219729752552
0.0046,0.5,0.00789813602504825,-0.0255655756847596
0.0048,0.5,0.00782479898689485,-0.0104339934199678
0.005,0.5,0.00781184650889901,0.00418899257249807
0.0052,0.5,0.00785724285134834,0.0183191038477261
0.0054,0.5,0.00795901522049684,0.0319715799917327
0.0056,0.5,0.00811525183880031,0.0451611933842499
0.0058,0.5,0.00832410007426087,0.0579022635093672
0.006,-0.1,0.00858376462707022,0.0702086708278749
0.0062,-0.1,0.0088570971887545,0.0647459555781649
0.0064,-0.1,0.009108603987485,0.0594609982620515
0.0066,-0.1,0.0093389966046197,0.0543483211788403
0.0068,-0.1,0.00954896468965519,0.0494026145011159
0.007,-0.1,0.00973917663237828,0.0446187311329308
0.0072,-0.1,0.00991028021443021,0.0399916817254743
0.0074,-0.1,0.0100629032409139,0.0355166298453985
0.0076,-0.1,0.0101976541526553,0.0311888872911243
0.0078,-0.1,0.0103151226197122,0.0270039095525976
0.008,0.2,0.0104158801167034,0.0229572914100999
0.0082,0.2,0.0105181847720376,0.0277187199911408
0.0084,0.2,0.010639477283898,0.0323171369096278
0.0086,0.2,0.0107791052101497,0.0367575898079539
0.0088,0.2,0.0109364363182866,0.0410449715575043
0.009,0.2,0.011110857965742,0.0451840249994042
0.0092,0.2,0.0113017764991795,0.0491793475400702
0.0094,0.2,0.0115086166721856,0.0530353956060114
0.0096,0.2,0.0117308210807974,0.056756488962191
0.0098,0.2,0.0119678496163223,0.0603468148981277
0.01,0.3,0.0122191789349178,0.0638104322857868
0.0102,0.3,0.0124902033739253,0.0700425946209507
0.0104,0.3,0.0127860662452345,0.0760581425946478
0.0106,0.3,0.0131059006074084,0.0818637929732131
0.0108,0.3,0.0134488664113054,0.0874660565436819
0.011,0.3,0.0138141496753566,0.09287124442318
0.0112,0.3,0.0142009616861043,0.0980854741750722
0.0114,0.3,0.01460853822323,0.10311467573779
0.0116,0.3,0.0150361388083207,0.107964597172071
0.0118,0.3,0.0154830459766466,0.112640810232179
0.012,-0.6,0.0159485645712461,0.117148715766487
0.0122,-0.6,0.0163789081840697,0.0954716769828012
0.0124,-0.6,0.0167227123665712,0.0745155256985164
0.0126,-0.6,0.0169828626891731,0.0542580006065864
0.0128,-0.6,0.0171621555921519,0.034677522783928
0.013,-0.6,0.017263301117849,0.015753174790124
0.0132,-0.6,0.0172889255591935,-0.00253531959372284
0.0134,-0.6,0.0172415740271011,-0.02020761500559
0.0136,-0.6,0.0171237129392338,-0.0372827635415957
0.0138,-0.6,0.0169377324325276,-0.0537792332119427
0.014,1,0.0166859487018248,-0.0697149258316043
0.0142,1,0.0164650291549858,-0.0388460886388811
0.0144,1,0.0163673032790338,-0.00901311097421099
0.0146,1,0.0163886248548874,0.0198160223625932
0.0148,1,0.0165249758460018,0.0476723451109327
0.015,1,0.0167724624686808,0.0745859396116686
0.0152,1,0.0171273113827543,0.100585965948639
0.0154,1,0.017585865998938,0.125700690197649
0.0156,1,0.0181445828992989,0.149957511810263
0.0158,1,0.0188000283673641,0.17338299015891
0.016,-1,0.0195488750245149,0.196002870268972
0.0162,-1,0.0202698699592675,0.160015725607541
0.0164,-1,0.0208471957308398,0.125225207097468
0.0166,-1,0.0212856421996562,0.0915943628825075
0.0168,-1,0.0215898512777539,0.0590873738036754
0.017,-1,0.0217643214640111,0.0276695187049488
0.0172,-1,0.0218134122404626,-0.0026928591984503
0.0174,-1,0.0217413483339555,-0.0320323849217162
0.0176,-1,0.021552223847271,-0.0603806833136184
0.0178,-1,0.021250006263708,-0.0877684096917382
0.018,0.2,0.0208385403290071,-0.114225279539428
0.0182,0.2,0.0203923689804535,-0.105084268000093
0.0184,0.2,0.0199827184960712,-0.0962409726833463
0.0186,0.2,0.0196083970940105,-0.0876862185114836
0.0188,0.2,0.0192682497279938,-0.0794111115949206
0.019,0.2,0.0189611569614607,-0.0714070306196411
0.0192,0.2,0.0186860338761961,-0.0636656184984233
0.0194,0.2,0.0184418290143869,-0.0561787742777664
0.0196,0.2,0.0182275233530829,-0.0489386452926865
0.0198,0.2,0.0180421293100687,-0.0419376195617897
0.02,0.6,0.0178846897801858,-0.0351683184152639
0.0202,0.6,0.0177778829231998,-0.0170583129176087
0.0204,0.6,0.0177433484253983,0.000443438092909651
0.0206,0.6,0.017778651642901,0.0173557354543074
0.0208,0.6,0.0178814332066465,0.0336968036394388
0.021,0.6,0.0180494067146732,0.0494843084101364
0.0212,0.6,0.0182803564950866,0.0647353739306522
0.0214,0.6,0.0185721354375475,0.0794665993569575
0.0216,0.6,0.0189226628911817,0.0936940749179558
0.0218,0.6,0.0193299226268794,0.10743339750417
0.022,-0.7,0.0197919608620093,0.120699685778989
0.0222,-0.7,0.0202301657490453,0.0959204464261914
0.0224,-0.7,0.0205694522262124,0.071966534491858
0.0226,-0.7,0.0208131238995664,0.0488124597609506
0.0228,-0.7,0.0209643823171218,0.0264335133912397
0.023,-0.7,0.0210263300974056,0.0048057439799584
0.0232,-0.7,0.0210019739621829,-0.0160940656365283
0.0234,-0.7,0.0208942276762911,-0.0362884208724896
0.0236,-0.7,0.0207059148974259,-0.0557991371937916
0.0238,-0.7,0.0204397719386383,-0.0746473612511541
0.024,1,0.0200984504462148,-0.0928535913661503
0.0242,1,0.0197848443141541,-0.0612852725578275
0.0244,1,0.0195972326608819,-0.0307742069019914
0.0246,1,0.0195313836082837,-0.00128772406880789
0.0248,1,0.0195831960838774,0.0272058447463726
0.025,1,0.0197486958107884,0.054737197499773
0.0252,1,0.0200240314205519,0.0813360910363995
0.0254,1,0.020405470684981,0.107031369916478
0.0256,1,0.0208893968634534,0.131850994359012
0.0258,1,0.0214723051620835,0.1558220673295
0.026,-1,0.0221507993013497,0.178970860798031
0.0262,-1,0.0228035595787182,0.143496459037925
0.0264,-1,0.0233147038075911,0.10920300813406
0.0266,-1,0.0236889590851734,0.0760540362271461
0.0268,-1,0.023930906482159,0.0440141894545507
0.027,-1,0.0240449855190993,0.013049197706229
0.0272,-1,0.0240354985056608,-0.0168741585705441
0.0274,-1,0.0239066147469708,-0.0457880805497566
0.0276,-1,0.0236623746211233,-0.0737237822196966
0.0278,-1,0.0233066935317888,-0.100711520620628
0.028,0.5,0.0228433657397556,-0.126780625156368
0.0282,0.5,0.0223645895347157,-0.108589739391696
0.0284,0.5,0.0219584477124744,-0.091001017221483
0.0286,0.5,0.0216225298942862,-0.0739958718149682
0.0288,0.5,0.0213545001197463,-0.0575562860641217
0.029,0.5,0.0211520945656659,-0.0416647951332259
0.0292,0.5,0.021013119334819,-0.0263044695429151
0.0294,0.5,0.0209354483124176,-0.0114588987723053
0.0296,0.5,0.0209170210882449,0.0028878246366513
0.0298,0.5,0.0209558409424318,0.0167511204879706
0.03,-0.1,0.0210499728929302,0.03014593586851
0.0302,-0.1,0.0211621332197499,0.0257388449807941
0.0304,-0.1,0.0212566968794931,0.0214777306291571
0.0306,-0.1,0.0213342481951247,0.0173580867234962
0.0308,-0.1,0.0213953534480357,0.0133755452950443
0.031,-0.1,0.0214405614310705,0.00952587226575622
0.0312,-0.1,0.021470403984614,0.00580496334726679
0.0314,-0.1,0.0214853965162594,0.00220884006545388
0.0316,-0.1,0.0214860385045583,-0.00126635409324218
0.0318,-0.1,0.0214728139873404,-0.00462435741747072
0.032,0.2,0.021446192035077,-0.00786879359220975
0.0322,0.2,0.0214243315012653,-0.0023292178858112
0.0324,0.2,0.0214245768425973,0.00302404572207538
0.0326,0.2,0.021446182315984,0.00819675679305058
0.0328,0.2,0.0214884252384661,0.0131944983191719
0.033,0.2,0.0215506052802436,0.0180226821313096
0.0332,0.2,0.0216320437793605,0.022686554141859
0.0334,0.2,0.0217320830773814,0.0271911994268818
0.0336,0.2,0.0218500858754156,0.0315415471525946
0.0338,0.2,0.0219854346098677,0.035742375350972
0.034,0.3,0.0221375308473084,0.0397983155490848
0.0342,0.3,0.0223116961283886,0.0466051763644156
0.0344,0.3,0.0225130031910005,0.0531783366132678
0.0346,0.3,0.02274051667435,0.0595250347113596
0.0348,0.3,0.0229933301986105,0.0656522871238089
0.035,0.3,0.0232705654762523,0.0715668951636608
0.0352,0.3,0.0235713714505913,0.0772754515821929
0.0354,0.3,0.0238949234607259,0.0827843469573761
0.0356,0.3,0.0242404224320526,0.0880997758866735
0.0358,0.3,0.0246070940915769,0.0932277429901689
0.036,-0.6,0.0249941882072607,0.0981740687298346
0.0362,-0.6,0.0253478649761056,0.0769225230807154
0.0364,-0.6,0.0256167081833075,0.056379332174514
0.0366,-0.6,0.0258035532118614,0.0365226169469402
0.0368,-0.6,0.0259111478451134,0.017331169015816
0.037,-0.6,0.0259421549521174,-0.00121556986184463
0.0372,-0.6,0.0258991550907399,-0.0191375277035811
0.0374,-0.6,0.0257846490310313,-0.036454021605325
